test_id,activity,type,acc_avg,x_avg,y_avg,z_avg,acc_std,x_std,y_std,z_std,acc_max,x_max,y_max,z_max,acc_min,x_min,y_min,z_min,jerk_avg,jerk_x_avg,jerk_y_avg,jerk_z_avg,jerk_std,jerk_x_std,jerk_y_std,jerk_z_std,jerk_max,jerk_x_max,jerk_y_max,jerk_z_max,jerk_min,jerk_x_min,jerk_y_min,jerk_z_min,fall
789,getting_up,ADL,9.88869882834,-4.04039609171,6.02912070984,-3.46525025716,2.25598034823,4.17642257502,4.12126635984,2.10415769849,20.2348585972,1.528682674,18.19194475,1.324259297,7.14966347144,-9.501174205,-2.3752606,-7.393851163,0.0314999019974,-0.21986403348,-0.16539740318,0.13594090472,1.64690969134,0.757148423351,1.80994292612,0.975984799563,4.3301961962,1.197967302,3.25375018,3.877997491,-7.65527326198,-3.776858735,-7.80071082,-3.434321959,0
790,getting_up,ADL,9.1880252221,-3.85856037345,3.17995478425,-4.49401287604,2.20782499896,4.22854336768,3.25177910829,4.05306811124,16.0959506033,2.360588452,10.19230695,0.729595474,6.72265338435,-9.534099577,-1.844827142,-14.26932598,-0.00319183064943,-0.23042093344,-0.2122172944,0.09119375118,1.22338706207,1.14869670439,0.695839265873,1.34066573941,3.5089500641,2.506833415,1.242743302,5.536103231,-4.06384222856,-5.997711988,-3.148781698,-2.94624053,0
791,walking,ADL,8.97664924881,0.260611881941,8.69246275292,1.1325454588,2.28422128875,1.28776472916,2.16142853556,1.62225637465,15.9415737621,2.981481655,15.74100374,5.695620266,5.09134270595,-2.474407507,4.626176996,-1.209869965,-0.00777137536834,0.04768655204,-0.0026950783,0.0026647131,1.46545631662,0.552109935791,1.45603723922,0.743910072475,4.23940963719,1.394842005,4.440350838,1.555784617,-5.06866195359,-0.85083285,-5.072643178,-1.851861331,0
792,walking,ADL,9.15468275414,0.112694390608,8.81988491351,0.905060131804,2.44909711248,1.72822113247,2.30406639811,1.72983792357,14.9938506111,3.602708,14.97284459,5.809380791,4.2869292535,-4.417570616,4.084446522,-1.8764362,-0.0345391762935,0.10868401718,-0.01675724588,-0.02205182186,1.48802670897,0.737704058286,1.50685109481,0.766567838019,3.67006526414,1.23501788,3.87034476,1.577107008,-5.30428578924,-1.724565005,-5.43373555,-2.086688303,0
793,walking,ADL,9.23321302588,-0.229455974706,8.7835284651,1.17424045047,2.74841741578,1.93858475117,2.53221821753,2.04629551948,17.1611332089,2.911546028,17.07787672,7.339366953,4.53720773394,-5.545500065,4.320424153,-1.256303132,-0.051944083984,0.09971912286,-0.02561121098,-0.02894220628,1.58100272922,0.677020332965,1.59761524921,0.883607999655,3.5304766087,1.742585057,3.82427143,2.529673482,-6.32128946141,-2.223864639,-6.495593278,-3.040698885,0
794,walking,ADL,9.2255577449,0.153336207373,8.71310946376,1.36620701241,2.1204458398,2.15782054245,1.90660459817,1.91144386986,15.1433999498,4.177664466,14.96082431,6.047147638,5.5396994706,-5.658402553,5.207834376,-1.714497769,-0.0461782915028,0.07600725084,-0.0249755314,-0.02652430616,1.05659662682,0.830228957041,1.08490128136,0.909716270806,2.11483036368,2.263388503,2.53915614,2.021907757,-4.07311691099,-1.707937366,-4.266071814,-2.265198346,0
795,walking,ADL,9.19550058425,0.0804075376078,8.85125782351,1.03574586082,2.07331821548,1.71789972378,1.99554366545,1.61281435351,15.6043240057,3.4877472,15.43677867,5.259796632,5.83542335489,-3.079505525,5.279311556,-1.736338014,-0.0169391589476,0.02373668938,-0.01296445634,0.0038907194,1.16651400795,0.755094137197,1.27138755727,0.739125854773,2.51030279506,1.472236302,3.07859104,1.523946417,-4.75782926501,-2.773233836,-5.107377779,-1.943312487,0
796,walking,ADL,9.19556829564,-0.0315867553333,8.81760291184,1.21666390486,2.02104531431,1.8062536626,1.88833079956,1.64009352674,14.9118568163,3.034500219,14.86070216,5.244297474,5.42473435575,-4.524312881,5.164113646,-1.30246751,-0.0185513436119,0.06849447124,-0.00269818082,-0.00596053884,1.16630419721,0.69265058623,1.19253043601,0.698791313615,2.53453548179,1.829247246,2.95087116,1.880344692,-4.08498069454,-1.928560216,-4.463203658,-1.578189781,0
797,walking,ADL,9.15585677671,0.173473964235,8.82046352324,1.22905522629,2.09024004481,1.31890382875,1.99025459368,1.80186534039,16.3910872863,2.321983974,16.1783843,5.51650152,5.45713955524,-3.830068151,5.215155344,-1.440468712,-0.032637898672,0.05362114902,-0.01792319662,0.034589279,1.41058706668,0.745379423667,1.40004626895,0.774068543913,3.93963203093,1.879552182,4.13082503,1.975319472,-5.11313902622,-1.483972931,-5.467003695,-1.683994064,0
798,walking,ADL,9.19077421862,0.435533786804,8.96023229249,1.16514490155,1.52499529809,0.910542956469,1.46145080825,1.43204249714,15.1288720025,2.812468765,15.01795212,4.209302759,6.61512518673,-2.114407289,6.515052,-1.4184504,-0.0206401826896,-0.02571186602,-0.01982773394,0.01720869082,1.05152694984,0.615091169813,1.03287564685,0.816351979254,3.22172002305,2.057932346,3.28886554,2.529635701,-3.69609985448,-1.559367791,-3.472606183,-1.565379533,0
799,walking,ADL,9.14341064736,0.440431285196,8.9208575811,0.894290941196,1.27659296426,1.23226485516,1.3196674785,1.20695625205,15.46703629,2.870630025,15.37275714,2.970046749,7.47919919281,-1.505978475,7.419048349,-1.561173458,-0.00976953633349,-0.0479268679,-0.00965433142,-0.0030638256,1.04517095057,0.534453567001,1.09625452646,0.548011794875,3.62847258573,0.824114598,3.870124592,1.286746217,-3.83031026279,-1.349917348,-3.98428882,-1.528163576,0
800,walking,ADL,9.06527814337,0.545441820216,8.71553019084,1.38405699137,2.13802124067,1.25080747034,2.05293766587,1.69642471915,16.3200829295,3.318108156,16.27065074,5.954848555,5.96050975565,-2.371247388,5.453565599,-1.930227163,-0.0219372648858,0.03668424334,-0.0129020834,0.04818414252,1.54729722173,0.716179664344,1.52585894626,0.840626538655,4.87220933387,2.208699306,5.07742849,2.561670158,-5.3440615366,-1.782555221,-5.620893469,-1.638459654,0
801,walking,ADL,9.04909760824,0.559774213961,8.71508249049,1.34948476365,2.10921808022,1.3891493711,2.07832347459,1.44037003834,17.0339475126,2.9512627,16.88224675,4.595000236,6.15868678065,-3.071494014,5.591328567,-1.167032386,-0.0175718461412,0.01932673458,-0.01511935802,0.02995456924,1.44713935141,0.73534323024,1.47943807202,0.642792467903,4.68112124308,1.284253778,5.15764155,1.850746511,-4.70336542348,-2.950356325,-4.94647942,-1.290505158,0
802,walking,ADL,9.09752190804,2.312853626,8.4481708192,-0.909867780549,2.22136917798,1.73138288632,2.01536923097,1.78761513205,15.4424814271,6.476732,14.91637708,1.414608278,4.90956406421,-2.325186515,4.590065633,-6.169644757,-0.0474338391019,0.09320752158,-0.04788954054,-0.02154462364,1.35749787114,0.819484566333,1.28687423441,0.782618661096,2.63314038411,1.698151643,2.88824169,2.384180951,-4.99628045607,-2.331124685,-4.932411231,-1.756453406,0
803,walking,ADL,9.11789515619,2.28813819792,8.43965790014,-0.97644078051,2.24477354202,1.67968324807,2.07339669865,1.93707398937,15.6311880926,5.355137462,15.35527066,1.605175842,4.92368178263,-2.765856659,4.390488138,-6.106857202,-0.048505417015,0.09994405188,-0.0468081654,-0.01494510114,1.35267511736,0.814452978125,1.28602448727,0.703515604845,3.45063390456,2.077482626,3.733988159,1.929212254,-4.62528657827,-1.923916395,-4.751275614,-2.060968377,0
804,walking,ADL,9.12347486904,2.37996281776,8.50451539592,-1.10638063641,2.32104720638,1.47996563908,1.96816686344,1.85106609496,15.2348169192,6.218423891,14.3419351,1.363733517,5.52653657121,-1.068864605,5.026255723,-7.145603486,-0.0461804854059,0.07205034958,-0.05192233588,-0.01012054614,1.49018452685,0.835400160827,1.33285885812,0.93636930394,4.2547212719,2.311549385,3.96226389,2.390008236,-5.74302264162,-1.90340875,-5.448859438,-3.270863047,0
805,walking,ADL,9.12421488741,2.69259852527,8.47580863167,-0.930816477431,1.71210416358,1.27262027997,1.67403002153,1.36774638708,15.6344218461,5.752546655,15.40142422,0.968304351,6.89443182484,-0.261410365,6.24189623,-4.18955368,-0.058108302084,-0.07674218564,-0.02872938902,0.0441336976,1.21074956881,0.651334107113,1.29055389409,0.693019416957,4.49525054001,1.035080313,5.255795941,2.01759193,-4.16241199188,-2.434466067,-4.71130232,-1.819664701,0
806,walking,ADL,9.12605395333,2.58614871937,8.46355261145,-1.02067146271,1.75548067161,1.47595606503,1.60939941879,1.52143555972,14.6970029057,6.078830219,13.80633984,1.26182035,6.50700717635,-0.023522446,5.964259088,-4.438543353,-0.0105898438964,-0.0192870707,-0.00362059322,-0.02868518096,1.07759962591,0.733699304397,1.10670982102,0.584813673736,2.62655642351,1.213988262,3.46088019,1.084099561,-3.70379724813,-2.349008585,-3.597353557,-1.658910292,0
807,walking,ADL,9.2687821805,2.3342626708,8.54418225849,-0.909391597078,2.48500943787,2.21633014768,2.21222558534,1.77012367918,15.381624887,7.051536,15.35936694,1.7238153,4.35467135378,-3.496918513,3.91084504,-5.4420834,-0.0327462315467,0.0642338632,-0.03485805526,-0.02781727876,1.27434829624,1.1285687001,1.29722365818,0.878993361185,3.18859678367,2.508849995,3.429032383,2.571874794,-3.96923277688,-2.985160622,-4.66477456,-3.212579927,0
808,walking,ADL,9.33488082889,2.23754897065,8.73271686253,-0.864627719529,1.79779560329,1.94019549714,1.73099812265,1.30357767643,15.8622876174,6.414135074,14.50734686,0.886047286,6.31702789793,-2.035680468,5.482372,-4.064258587,-0.016904093928,0.05712944178,-0.01820073592,0.04070026372,1.12872173944,0.914313361199,1.04889922777,0.629540898808,4.01121244593,1.841747393,4.24428831,2.085511672,-3.99537492867,-3.047136737,-3.42450008,-1.631715013,0
809,running,ADL,10.808049131,0.129827699608,10.0268298869,1.38990878784,5.39433491172,3.18208244684,5.29034117316,2.36642253547,19.4687920972,8.075184904,18.97959967,7.947800704,1.2054948809,-5.51652568,1.011536712,-3.35231489,0.197781887035,0.09698675252,0.16525632894,0.07209339272,2.46808841103,2.30653354375,2.45947249306,2.16587722195,5.87903450742,5.712683581,6.457672174,5.800174079,-3.82506247376,-5.186796621,-3.6199358,-3.833257818,0
810,running,ADL,10.753516852,0.0719280363333,9.96577070275,1.25965925925,5.90078968076,3.27789834429,5.79415638379,2.35088695476,20.7698086786,6.58838873,19.5206877,5.789068177,0.771533872801,-7.240897378,0.525224652,-3.573715167,0.0261351648142,0.02851728238,0.04365816938,0.02656817116,2.74917100122,2.27287991775,2.72092281849,2.00661961043,7.5121099672,6.027314685,7.737540223,6.38075263,-5.453015016,-3.979378889,-4.70147143,-5.204821828,0
811,running,ADL,10.5818992412,0.235588549745,9.83718599175,1.30341163176,5.80018408623,3.20851277594,5.63746842937,2.29946732205,20.6090419148,7.696917126,19.5206877,7.189291309,2.00772926177,-5.736903975,1.534947006,-4.74851162,0.166544115039,0.03282730766,0.197765876,-0.02368365888,2.69465220143,2.45925163811,2.66553670864,2.22156345053,7.5121099672,5.525111254,7.749261797,7.37897937,-5.00970976851,-5.048478984,-4.56703834,-4.826620594,0
812,running,ADL,10.7639754236,0.600297229373,9.99122540202,1.31677581896,5.84360766642,3.39838297893,5.51057540091,2.54077065748,20.5838641242,10.85827557,19.52566088,7.189291309,1.9394973419,-4.949558098,1.56945561,-5.538493387,0.0553685818086,0.05123852596,0.06740782216,0.01714003218,2.59277231326,2.64740176899,2.34953938315,2.5137525021,6.32010720646,6.253833184,6.187281107,7.37897937,-5.22003184437,-7.874214574,-3.10287886,-5.789981897,0
813,running,ADL,10.6168928306,0.248109820686,9.94585122294,0.983403314608,5.58523506159,3.06487644374,5.33325498959,2.5264573782,20.1056419168,10.85827557,19.543959,6.290063936,1.23724073115,-5.444493477,0.80787027,-5.538493387,-0.0160104302666,0.0346962526,-0.0070891546,0.00182085356,2.53150087795,2.38874078634,2.35962536627,2.407121747,5.90327348509,6.7618084,5.83391083,6.808840985,-5.22003184437,-7.874214574,-3.41759044,-6.574224493,0
814,running,ADL,10.6205972656,0.372264289843,9.92894222294,1.14760624988,5.06226303506,3.00749797503,4.83147230143,2.50022047202,20.3619990175,8.42685191,18.91595603,7.095517458,2.27431411235,-6.50686414,1.937644832,-5.419328839,0.0525527520283,-0.02467600648,0.07672638146,-0.0853906574,2.41471048819,2.2653324282,2.2375094555,2.46610096392,5.39975317665,5.488791074,5.511044601,9.100180472,-4.30432077043,-7.376285302,-3.28070977,-6.574224493,0
815,running,ADL,10.6031451359,0.0996819464902,9.83457767449,0.918964060078,5.48962031864,3.2119098717,5.29568244422,2.63167583824,20.0088238757,8.42685191,19.16229338,7.359677477,2.19605823225,-5.605504219,0.673355739,-5.751834024,0.01751562462,0.00788875648,0.0302586894,-0.0683224337,2.60212015675,2.4065924713,2.52397923393,2.64697992803,6.78881243561,5.585182399,6.78510982,9.100180472,-4.56924125126,-7.376285302,-4.113955188,-6.225435929,0
816,running,ADL,10.5235723116,0.225340388176,9.74854884837,1.23535819792,5.42608067345,3.11987371499,5.26584481849,2.52918738598,20.5629400474,8.104360412,19.51341858,7.359677477,0.715533157729,-7.794495708,0.600672527,-5.751834024,0.22192829182,-0.0083907703,0.26008263202,-0.0253455924,2.5586728291,2.40995204806,2.46434003453,2.45312094063,6.78881243561,7.171688033,6.78510982,7.180473494,-5.74402314103,-5.790410296,-4.8098933,-4.973491667,0
817,running,ADL,10.6043914793,0.327758274824,9.93532766533,1.24186396933,4.99921736147,3.10840291588,4.75940604595,2.23889380676,19.7063965862,8.655571568,18.96515275,5.783962383,1.90367251339,-6.399113274,1.6866925,-5.36695225,0.0289694545905,-0.03362470838,0.0312615516,-0.0354098534,2.24460617801,2.3778354752,2.09130900957,2.33524778277,6.82084072683,5.810603137,6.941428549,7.637850957,-4.0309181097,-5.116536455,-3.92950166,-4.258874813,0
818,running,ADL,10.5307258027,0.451613234314,9.93619645371,1.25656388763,4.9533471716,2.88432640696,4.69760796679,2.17756124888,19.7304318334,8.655571568,19.1394099,5.783962383,2.32286891378,-4.4445577,1.820749755,-4.600290879,0.0596402222495,-0.02278923354,0.06477752636,-0.0265682947,2.29189188172,2.2648204891,2.18046239251,2.16495197502,7.20638635783,5.641477193,7.072358129,7.637850957,-3.33760418695,-5.116536455,-3.31460006,-4.258874813,0
819,running,ADL,11.0796239238,0.377755143882,10.201188742,1.47660315588,5.88597454125,3.8523446446,5.53435698143,2.42346935823,20.2218869852,9.255316122,19.46138274,6.33747472,1.23009401237,-7.873823391,0.719105311,-5.312031584,-0.0242500990826,0.12965680558,-0.0378602324,0.04634347728,2.69861708667,2.6536251952,2.47283859214,2.32732662345,5.97465757004,6.200305521,6.425007262,8.868454795,-4.58291258523,-7.278435931,-3.9143116,-5.627483476,0
820,running,ADL,10.4199430503,0.223547229471,9.93969079453,1.23950507151,5.18151764637,2.46575158362,5.04808964452,1.90793798662,20.0641178816,7.706877988,19.22086368,6.359200454,1.29142248003,-5.385609654,1.144429642,-2.967142398,0.00847611737001,0.01949415116,0.0355226046,-0.09130448492,2.29217993645,1.71922997858,2.18134174624,1.6247295074,6.11894404009,6.380197208,6.300807155,3.379350362,-5.45462868187,-3.036209042,-4.9961586,-4.723316281,0
821,running,ADL,10.3603896751,0.00471643286275,9.85551228912,1.13576763175,4.96087310247,2.76154850716,4.83896898851,1.63198759766,20.8147877994,6.777064151,19.43526863,4.17554604,0.717659599615,-8.725394668,0.517313612,-2.574342869,0.168647179705,-0.00619180834,0.17413706702,-0.01323753342,2.31692956164,1.83740255387,2.22996827887,1.32060503064,5.86747616748,7.350223168,6.035787518,3.229164709,-4.87883772347,-3.072616881,-4.03766357,-3.2250722,0
822,running,ADL,10.3565807465,-0.262852702725,9.76962533265,0.99480274051,4.88295840652,3.10706118484,4.75827962995,1.58675119979,19.8191017378,5.42634018,19.3134594,4.658730498,1.89817894244,-6.659787047,1.6483722,-2.165237279,0.211869481229,-0.1328456178,0.2153334512,0.04808650308,2.38026784533,1.70374741603,2.43653963379,1.48607671939,5.09869565179,4.74539065,5.172736776,2.819378791,-5.28612125252,-4.483267999,-6.07465535,-4.47544564,0
823,running,ADL,10.581328888,0.212938167078,10.0026751618,1.11675753745,5.53567429462,2.5617729448,5.59326361858,1.90454781097,19.8448521469,8.354554372,18.98616649,5.884610185,0.807053715809,-6.621055475,-0.972359792,-3.768431263,-0.00897110807783,0.00224041934,-0.0084705312,-0.01605857892,2.36709672878,1.76893442982,2.25999235037,1.68146591779,5.96849725502,6.7110636,5.99959145,4.406301933,-4.71317935307,-3.962050243,-4.53607161,-5.625087845,0
824,running,ADL,10.6142608894,-0.0382487291373,9.9637378301,1.13678286322,5.906106443,2.81017008703,5.89808884829,2.12888803435,21.304480843,7.463016177,19.53847384,5.289125755,0.431656703707,-8.910879641,-0.129236549,-3.768431263,0.123034745241,0.0134218219,0.16971890878,-0.09251657188,2.87293860599,2.00676345355,2.8223794955,1.88523451855,6.07627361084,7.320300342,6.907578839,4.406301933,-6.28152928841,-4.350604848,-5.4842451,-5.625087845,0
825,running,ADL,10.5752879561,-0.144445550235,9.9037811041,1.29277121702,5.55588197602,3.08808226624,5.46278957855,1.94689753051,21.3738510042,6.130956489,19.2399363,6.457552445,0.939007116315,-9.976822166,0.832549667,-3.442527878,0.120706386395,-0.00880742556,0.13574887108,-0.0258741828,2.72974796016,1.9858802188,2.70761260661,1.86520586451,7.14664551348,5.646898994,8.24770028,4.376028042,-5.25367544581,-4.18610145,-5.4842451,-3.826799793,0
826,running,ADL,10.6701317321,0.0569718622941,10.1053584126,1.10112627016,4.9819503986,2.83976319792,4.87714459425,1.92278636114,18.8937754733,5.723457001,17.12884938,6.356591145,1.88613519898,-7.941254645,1.087920485,-4.371165662,-0.0290705508235,0.0248943384,-0.030405749,0.0483815246,2.32151143066,1.99891060123,2.21131876043,1.83792519371,7.40529192907,5.701082914,8.059405182,4.226990655,-4.09812967518,-2.944318665,-3.69546847,-4.351041371,0
827,running,ADL,10.5426180101,-0.196605059667,9.99638305484,1.16227620655,5.40224611298,2.69959000567,5.3133702464,1.92113141285,20.1252396356,5.298782638,18.81539562,5.846442276,1.06809494493,-7.513975583,0.676221228,-4.371165662,0.143592041865,-0.00295565194,0.14863517122,-0.00433516514,2.46486736447,1.77236150005,2.47978162742,1.58024028346,8.73225971462,5.045882246,9.277822478,4.226990655,-4.09812967518,-3.097141042,-4.06176689,-3.494747803,0
828,running,ADL,10.665973462,0.178835306451,10.0638889633,1.14643799431,5.60391991497,3.06052426857,5.4884397889,1.80877348403,20.185590923,7.829057442,18.86013284,7.486484031,1.8266355804,-7.632544198,1.249003478,-2.382293778,0.0493831475677,-0.0162554999,0.04848673616,0.00580214318,2.6765869991,2.1453232744,2.46236263343,1.96332451172,6.85809319272,6.087588498,7.274700792,7.649978351,-5.49254578956,-4.33551009,-4.51503898,-5.708501954,0
829,running,ADL,10.5982509696,0.248546921216,9.94637933141,0.994738964961,5.46844744658,2.86203665678,5.3311367324,2.42479876155,19.852477526,7.829057442,19.47493818,8.106402473,1.57866069257,-5.205875568,1.211101786,-2.908152745,0.113735813956,0.02544857088,0.13481689562,-0.04171427446,2.40684204747,2.06393304185,2.26178720025,2.45835599172,6.20066563851,5.890877234,6.2783038,7.649978351,-4.07520443999,-4.33551009,-3.33091855,-7.06076375,0
830,running,ADL,10.4711151489,0.0336762258627,9.88825683849,0.877721813745,5.53328621479,2.44663009204,5.56389425914,2.2341306311,19.6155134005,7.042130626,19.48425699,8.106402473,1.74918403045,-4.819959338,1.145701865,-3.277360494,0.113316613306,0.05813742694,0.13403015478,-0.02642547798,2.46059833458,1.65381348488,2.45200854797,2.01819511336,6.18501408774,4.896035404,6.15880312,4.931152893,-5.63230694952,-3.659590455,-5.3890427,-7.06076375,0
831,running,ADL,10.8015947298,0.47292126451,10.225036429,1.08834457575,5.52764587101,3.0668419872,5.33297662408,1.9073380215,19.5504178365,9.390827003,19.20952342,6.347345565,2.47658885586,-7.998464511,2.072295654,-2.852528003,0.126917327382,0.08982957656,0.13556934516,-0.00296983738,2.4390238123,2.08869309066,2.29164578667,1.59903654505,6.18501408774,7.838019541,6.15880312,4.682385426,-5.63230694952,-4.539236003,-5.3890427,-2.942114165,0
832,running,ADL,10.5527347524,0.207780315314,9.74216630208,0.888459540765,5.64861358872,3.44230741886,5.68376096535,1.91897038781,19.5460467131,9.390827003,19.27616292,4.544086289,1.20570131171,-7.998464511,0.387546746,-2.622111656,0.22925838806,0.0564520728,0.22116628456,0.04225429188,2.54509719252,2.22567306225,2.48482537829,1.59628955344,6.45620924779,7.838019541,6.485933072,4.727849675,-4.03188072383,-4.539236003,-3.65014447,-2.942114165,0
833,running,ADL,10.383020937,-0.00428686621569,9.86215796543,1.14327238969,5.32992678558,2.7367961573,5.24771302727,1.67397900332,19.7623475216,5.590034634,18.93501171,5.763694887,1.33684583316,-5.741305651,1.189096351,-2.586636965,0.12949051165,0.04476405982,0.16334446642,-0.03120366824,2.51309246211,1.78716150149,2.45651446596,1.55527803931,6.66068349478,5.753662517,6.304159199,4.186935126,-4.15919463102,-3.172325043,-4.24988925,-3.402203916,0
834,running,ADL,10.6240512871,-0.209610983314,10.0343434321,1.16307062967,5.68669713648,3.03886868557,5.57871875404,1.7271829761,20.5540167587,6.042634021,19.11950751,4.836762124,1.04338056254,-9.693881503,0.667571321,-1.848608145,0.137645450216,0.00703762426,0.13781159958,0.01413947488,2.97491743278,1.9748128769,2.86416753538,1.59125279572,6.66068349478,5.813264689,6.856699244,4.074996001,-6.69869240705,-3.322766362,-6.61189375,-3.396245262,0
835,running,ADL,10.5030083756,-0.239618619196,10.0045562716,1.07879971451,5.76988406259,2.49725297494,5.74094127818,1.81044525264,20.4792455304,4.68105555,19.34142701,6.074351348,1.22656661334,-7.30583071,0.751555324,-2.726810386,0.18986948099,-0.01499167526,0.196494107,-0.00143738682,2.9314482817,1.69879202057,2.90626664365,1.639256383,7.23485252921,5.251396789,7.923638522,3.692908528,-6.69869240705,-2.853097823,-6.61189375,-3.396245262,0
836,running,ADL,10.6367967886,-0.122685195157,10.1192936016,0.980984445902,5.44081384973,2.76657202853,5.45622469196,1.46198039382,20.1262413387,5.910233264,19.34142701,3.891009662,1.64495380973,-8.713628703,0.881018179,-2.726810386,0.158305154582,0.00758368072,0.16064373146,0.01148174628,2.7495856498,1.61172392184,2.72607711327,1.30652878808,5.39073178443,4.80020084,5.588468861,3.207667316,-4.58106850453,-2.772953378,-4.94979798,-2.763735111,0
837,running,ADL,10.8752584488,-0.0563282317255,10.1275190562,1.24454915339,5.27314766379,2.99392809714,5.41281603886,1.99486404692,21.1909755404,5.637576573,19.30120437,5.949669704,1.55910655508,-8.13743219,0.516287288,-3.553128041,0.037426413806,-0.00996083472,0.04679095584,-0.05772309598,2.84572276277,1.85614912523,2.69872581093,2.11760136981,5.23761414836,4.702199206,5.570121021,7.074773963,-4.90482748161,-3.812480025,-4.47567349,-5.847608483,0
838,running,ADL,10.0446396998,2.53858381022,9.35153055155,-0.862119966098,5.45546709409,2.10749746955,5.42003865353,1.52475609774,20.0893160262,7.36843008,19.53114004,3.725030666,0.906178650895,-0.903302069,0.378607941,-4.954107852,0.0233038183356,0.08837175308,0.0139232156,0.03488549148,2.64447350433,1.3801336324,2.64259501087,1.38475061485,6.29533573612,3.33557123,6.53843005,4.049619539,-6.97109197433,-2.384334301,-6.9887957,-2.982857011,0
839,running,ADL,10.1405152058,2.74441379341,9.29506909967,-0.868575348922,5.48511148657,2.17160861072,5.56697833919,1.63943138767,19.6203803463,8.789573307,19.42626039,3.725030666,1.80808999171,-0.903302069,0.34200108,-4.565871028,0.240592995071,0.05692596262,0.25280170012,0.02477933656,2.72097853889,1.41416046007,2.76233301723,1.60064220325,6.29533573612,3.619323735,6.53843005,4.049619539,-6.97109197433,-2.618159571,-6.9887957,-3.058125139,0
840,running,ADL,10.4308865859,2.45216415865,9.60782536551,-0.669640056922,5.79534305893,1.96019067461,5.97290968162,2.07369107364,20.5567784073,7.417855207,19.543959,4.672131014,1.18415811075,-2.040052137,-0.669289363,-6.049738529,0.0675840195602,0.0127295459,0.0742181251,0.0440460003,2.68979842317,1.42704719776,2.73250242473,2.02208264799,5.79647703408,3.999821566,6.738222487,5.069308308,-5.91214474852,-3.80854978,-5.65918735,-5.498581933,0
841,running,ADL,10.7709788583,2.53910074931,9.75127937345,-0.699782294588,5.80180868136,2.48303967706,5.98278424628,2.44364380339,20.1986823147,9.144927852,19.5141531,4.672131014,1.21407515662,-2.771098168,-0.080018803,-8.720420657,0.152043205597,0.01868836962,0.18485237654,0.04197354422,2.63656988056,1.66069633215,2.68405585815,2.53569754842,7.94535412545,4.297600047,6.738222487,6.909250771,-4.07437282137,-3.488935419,-4.46806009,-7.375767776,0
842,running,ADL,10.6643720527,2.73953766996,9.68370908808,-0.845825293196,5.81613185126,2.33455129811,5.93441128258,2.26469150894,20.3036688696,9.656813037,19.543959,4.121500953,1.37810405459,-3.4629822,0.416758289,-8.720420657,0.0968954701988,-0.0162258252,0.11666378142,0.02167215226,2.71133647505,1.56565301947,2.6389442853,2.49222560238,7.94535412545,4.117910978,6.466522931,6.909250771,-4.75992397626,-3.617864794,-4.79950861,-7.375767776,0
843,running,ADL,10.6904237905,2.84751764941,9.53047503437,-1.00081381835,5.70924478508,2.96283412367,5.69262318122,2.4583037021,20.543415186,12.55851841,19.543959,5.855367894,0.404226999606,-5.263333548,-0.073059814,-6.267819069,0.108348232942,-0.00888806322,0.129473584,0.05865657614,2.91746734575,1.97647365448,2.69237601076,2.46024718727,8.43625011889,4.752237992,8.113400016,4.935190281,-6.74106337413,-5.252614126,-5.86661941,-7.435729003,0
844,running,ADL,10.5362862245,3.08178127714,9.62187358163,-0.877049182039,4.81453411677,2.19901797367,4.6021452627,2.34391306842,19.8256944817,9.764545823,19.34568662,5.855367894,2.50456189471,-0.504214362,2.023729726,-6.267819069,-0.0271122335266,-0.01207578824,-0.0196926772,0.04679737414,2.28690576389,1.50863831303,2.17954132555,2.26992135082,5.70079058925,4.123705171,5.088911765,4.96147304,-5.06226348593,-3.919818962,-5.162777439,-7.435729003,0
845,running,ADL,10.5927117109,2.92221061312,9.624571072,-0.695310152294,5.15903616144,2.8339062166,4.8664649906,2.3798231449,19.6413246994,9.964213562,19.25517498,4.745990033,2.36875973997,-0.504214362,2.154004783,-5.858452688,0.00745537397629,0.01819189616,0.0054580766,0.02027586332,2.12790121466,1.75151896702,2.12693694778,2.43322259706,6.24838192494,4.123705171,5.845186343,5.426247688,-5.06226348593,-4.231221631,-5.162777439,-9.853615779,0
846,running,ADL,10.798526842,2.64628476247,9.8577537691,-0.863085590275,5.73280119925,2.60497786785,5.88106239646,1.84690022663,20.3702522322,11.21752037,19.543959,3.560583691,0.548596711075,-3.944793143,-0.382572659,-4.80771714,-0.0981368894076,-0.0185212773,-0.0915579666,0.0809215017,2.33111280751,1.62628712419,2.3310890897,1.53230293452,6.06512652334,4.403005931,6.02165257,3.516491944,-4.86427958729,-4.382161873,-4.32526297,-3.499664895,0
847,running,ADL,10.521367434,2.67789300214,9.708658386,-0.843967281255,5.54633566783,1.98316223207,5.58533903089,2.08848816129,20.1301253872,8.606996058,19.543959,4.441535284,1.31776562036,-1.701626983,0.971132761,-4.661926285,0.0584585124168,-0.01322412774,0.06345894522,0.02608444748,2.41352361525,1.38547642671,2.35246292043,2.06020644584,6.72027084626,3.452813752,6.188501398,3.936163487,-4.06127084835,-3.364467363,-3.95673003,-6.005023968,0
